323,BCBP,"BCB Bancorp, Inc. (NJ)",169008375.0,Finance,Savings Institutions
324,BECN,"Beacon Roofing Supply, Inc.",2795372480.34,Consumer Services,RETAIL: Building Materials
325,BSF,"Bear State Financial, Inc.",358505229.41,Finance,Major Banks
326,BBGI,"Beasley Broadcast Group, Inc.",253218988.0,Consumer Services,Broadcasting
327,BEBE,"bebe stores, inc.",54047593.5,Consumer Non-Durables,Apparel
328,BBBY,Bed Bath & Beyond Inc.,6048683929.68,Consumer Services,Home Furnishings
329,BGNE,"BeiGene, Ltd.",754001236.17,Health Care,Major Pharmaceuticals
330,BELFA,Bel Fuse Inc.,261868935.0596,Capital Goods,Electrical Products
331,BELFB,Bel Fuse Inc.,321609549.8,Capital Goods,Electrical Products
332,BLPH,"Bellerophon Therapeutics, Inc.",44383673.6,Health Care,Major Pharmaceuticals
333,BLCM,"Bellicum Pharmaceuticals, Inc.",330418458.62,Health Care,Major Pharmaceuticals
334,BNCL,"Beneficial Bancorp, Inc.",1255338671.975,Finance,Savings Institutions
335,BNFT,"Benefitfocus, Inc.",829292229.0,Technology,Computer Software: Prepackaged Software
336,BNTC,Benitec Biopharma Limited,3036718.23,Health Care,Major Pharmaceuticals
337,BNTCW,Benitec Biopharma Limited,0.0,Health Care,Major Pharmaceuticals
338,BGCP,"BGC Partners, Inc.",3206268764.0,Finance,Investment Bankers/Brokers/Service
339,BGFV,Big 5 Sporting Goods Corporation,340095457.95,Consumer Services,Other Specialty Stores
340,BASI,"Bioanalytical Systems, Inc.",12810940.4277,Health Care,Biotechnology: Commercial Physical & Biological Resarch
341,ORPN,Bioblast Pharma Ltd.,15818058.05,Health Care,Major Pharmaceuticals
342,BIOC,"Biocept, Inc.",40423607.07,Health Care,Medical Specialities
343,BCRX,"BioCryst Pharmaceuticals, Inc.",567975697.92,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
344,BDSI,"BioDelivery Sciences International, Inc.",109588990.5,Health Care,Major Pharmaceuticals
345,BIIB,Biogen Inc.,64321286818.25,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
346,BIOL,"Biolase, Inc.",95943650.42,Health Care,Medical/Dental Instruments
347,BLFS,"BioLife Solutions, Inc.",27301122.56,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
348,BLRX,BioLineRx Ltd.,41459003.81,Health Care,Major Pharmaceuticals
349,BMRN,BioMarin Pharmaceutical Inc.,16240807205.25,Health Care,Major Pharmaceuticals
350,BMRA,"Biomerica, Inc.",19372078.67,Health Care,Medical/Dental Instruments
351,BVXV,BiondVax Pharmaceuticals Ltd.,7352205.8211,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
352,BVXVW,BiondVax Pharmaceuticals Ltd.,0.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
353,BPTH,"Bio-Path Holdings, Inc.",79309019.7408,Health Care,Major Pharmaceuticals
354,BIOP,"Bioptix, Inc",14097429.23,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
355,BIOS,"BioScrip, Inc.",216535879.12,Health Care,Medical/Nursing Services
356,BBC,BioShares Biotechnology Clinical Trials Fund,22700090.8,,
357,BBP,BioShares Biotechnology Products Fund,38620154.48,,
358,BSTC,BioSpecifics Technologies Corp,380800631.52,Health Care,Major Pharmaceuticals
359,BSTG,"Biostage, Inc.",6631435.9968,Health Care,Medical/Dental Instruments
360,BSPM,"Biostar Pharmaceuticals, Inc.",6434726.52,Health Care,Major Pharmaceuticals
361,TECH,Bio-Techne Corp,4003557105.7,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
362,BEAT,"BioTelemetry, Inc.",744738408.75,Health Care,Medical Specialities
363,BIVV,Bioverativ Inc.,5668559782.55,Health Care,Major Pharmaceuticals
364,BJRI,"BJ&#39;s Restaurants, Inc.",815327495.8,Consumer Services,Restaurants
365,BBOX,Black Box Corporation,134820786.7,Technology,Computer Communications Equipment
366,BDE,"Black Diamond, Inc.",168089252.8,Consumer Non-Durables,Recreational Products/Toys
367,BLKB,"Blackbaud, Inc.",3511189874.18,Technology,Computer Software: Prepackaged Software
368,BBRY,BlackBerry Limited,3649756628.16,Public Utilities,Telecommunications Equipment
369,HAWK,"Blackhawk Network Holdings, Inc.",2013044300.0,Finance,Finance: Consumer Services
370,BL,"BlackLine, Inc.",1466288938.4,,
371,BKCC,BlackRock Capital Investment Corporation,565421162.76,,
372,ADRA,BLDRS Asia 50 ADR Index Fund,20779080.0,,
373,ADRD,BLDRS Developed Markets 100 ADR Index Fund,59793000.0,,
374,ADRE,BLDRS Emerging Markets 50 ADR Index Fund,130684600.0,,
375,ADRU,BLDRS Europe 100 ADR Index Fund,13136500.0,,
376,BLMN,"Bloomin&#39; Brands, Inc.",1762740178.14,Consumer Services,Restaurants
377,BCOR,"Blucora, Inc.",675796750.0,Technology,EDP Services
378,BLBD,Blue Bird Corporation,389207473.2,Capital Goods,Construction/Ag Equipment/Trucks
379,BUFF,"Blue Buffalo Pet Products, Inc.",4932533528.0,Consumer Non-Durables,Packaged Foods
380,BHBK,"Blue Hills Bancorp, Inc.",493721132.85,Finance,Major Banks
381,BLUE,"bluebird bio, Inc.",3469762107.15,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
382,BKEP,"Blueknight Energy Partners L.P., L.L.C.",267851897.85,Energy,Natural Gas Distribution
383,BKEPP,"Blueknight Energy Partners L.P., L.L.C.",236374208.1363,Energy,Natural Gas Distribution
384,BPMC,Blueprint Medicines Corporation,1161670983.04,Health Care,Major Pharmaceuticals
385,ITEQ,BlueStar TA-BIGITech Israel Technology ETF,0.0,,
386,BMCH,"BMC Stock Holdings, Inc.",1419043338.9,Consumer Services,RETAIL: Building Materials
387,BNCN,BNC Bancorp,1897770251.0,Finance,Major Banks
388,BOBE,"Bob Evans Farms, Inc.",1123049686.44,Consumer Services,Restaurants
389,BOFI,"BofI Holding, Inc.",1855876172.61,Finance,Savings Institutions
390,BOFIL,"BofI Holding, Inc.",0.0,Finance,Savings Institutions
391,WIFI,"Boingo Wireless, Inc.",439442104.92,Consumer Services,Telecommunications Equipment
392,BOJA,"Bojangles&#39;, Inc.",754704512.1,Consumer Services,Restaurants
393,BOKF,BOK Financial Corporation,5448752192.0,Finance,Major Banks
394,BOKFL,BOK Financial Corporation,0.0,Finance,Major Banks
395,BNSO,"Bonso Electronics International, Inc.",11494381.13,Capital Goods,Industrial Machinery/Components
396,BPFH,"Boston Private Financial Holdings, Inc.",1446682514.25,Finance,Major Banks
397,BPFHP,"Boston Private Financial Holdings, Inc.",0.0,Finance,Major Banks
398,BPFHW,"Boston Private Financial Holdings, Inc.",0.0,Finance,Major Banks
399,EPAY,"Bottomline Technologies, Inc.",1009517915.53,Technology,Computer Software: Prepackaged Software
400,BLVD,Boulevard Acquisition Corp. II,464350000.0,Finance,Business Services
401,BLVDU,Boulevard Acquisition Corp. II,0.0,Finance,Business Services
402,BLVDW,Boulevard Acquisition Corp. II,0.0,Finance,Business Services
403,BBRX,"Braeburn Pharmaceuticals, Inc.",0.0,,
404,BCLI,Brainstorm Cell Therapeutics Inc.,78115785.66,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
405,BBRG,"Bravo Brio Restaurant Group, Inc.",69948523.75,Consumer Services,Restaurants
406,BDGE,"Bridge Bancorp, Inc.",705610063.0,Finance,Major Banks
407,BLIN,"Bridgeline Digital, Inc.",17480918.2212,Technology,Computer Software: Prepackaged Software
408,BRID,Bridgford Foods Corporation,112097967.5168,Consumer Non-Durables,Specialty Foods
409,BCOV,Brightcove Inc.,284401325.65,Technology,EDP Services
410,AVGO,Broadcom Limited,87554834261.68,Technology,Semiconductors
411,BSFT,"BroadSoft, Inc.",1304205195.2,Technology,Computer Software: Prepackaged Software
412,BVSN,"BroadVision, Inc.",28453806.0,Technology,Computer Software: Prepackaged Software
413,BYFC,Broadway Financial Corporation,45319218.44,Finance,Savings Institutions
414,BWEN,"Broadwind Energy, Inc.",88474721.61,Capital Goods,Metal Fabrications
415,BRCD,"Brocade Communications Systems, Inc.",5035066273.9,Technology,Computer Communications Equipment
416,BRKL,"Brookline Bancorp, Inc.",1122390114.2,Finance,Savings Institutions
417,BRKS,"Brooks Automation, Inc.",1452991157.2,Technology,Industrial Machinery/Components
418,BRKR,Bruker Corporation,3926678267.52,Capital Goods,Biotechnology: Laboratory Analytical Instruments
419,BMTC,Bryn Mawr Bank Corporation,696263386.5,Finance,Major Banks
420,BLMT,"BSB Bancorp, Inc.",254626652.15,Finance,Major Banks
421,BSQR,BSQUARE Corporation,63958819.5,Miscellaneous,Business Services
422,BWLD,"Buffalo Wild Wings, Inc.",2682350427.5,Consumer Services,Restaurants
423,BLDR,"Builders FirstSource, Inc.",1690194600.0,Consumer Services,RETAIL: Building Materials
424,BMLA,BullMark LatAm Select Leaders ETF,0.0,,
425,BUR,Burcon NutraScience Corp,66197556.25,Consumer Non-Durables,Packaged Foods
426,CFFI,C&F Financial Corporation,165024637.2,Finance,Major Banks
427,CHRW,"C.H. Robinson Worldwide, Inc.",11304946646.52,Transportation,Oil Refining/Marketing
428,CA,CA Inc.,13575794350.72,Technology,Computer Software: Prepackaged Software
429,CCMP,Cabot Microelectronics Corporation,1750787573.55,Technology,Semiconductors
430,CDNS,"Cadence Design Systems, Inc.",8669715900.0,Technology,Computer Software: Prepackaged Software
431,CDZI,"Cadiz, Inc.",308326713.5,Public Utilities,Water Supply
432,CACQ,Caesars Acquisition Company,2074992725.0,Consumer Services,Hotels/Resorts
433,CZR,Caesars Entertainment Corporation,1427693888.9,Consumer Services,Hotels/Resorts
434,CSTE,Caesarstone Ltd.,1191190131.75,Capital Goods,Building Materials
435,PRSS,CafePress Inc.,51638848.3,Consumer Services,Other Specialty Stores
436,CLBS,"Caladrius Biosciences, Inc.",42154140.12,Health Care,Hospital/Nursing Management
437,CHY,Calamos Convertible and High Income Fund,828372665.62,,
438,CHI,Calamos Convertible Opportunities and Income Fund,775572155.96,,
439,CCD,Calamos Dynamic Convertible & Income Fund,467698392.56,,
440,CHW,Calamos Global Dynamic Income Fund,456714118.08,,
441,CGO,Calamos Global Total Return Fund,99887011.8,,
442,CSQ,Calamos Strategic Total Return Fund,1729011660.0,,
443,CAMP,CalAmp Corp.,586074922.1,Technology,Radio And Television Broadcasting And Communications Equipment
444,CVGW,"Calavo Growers, Inc.",924000000.0,Consumer Non-Durables,Farming/Seeds/Milling
445,CFNB,California First National Bancorp,162934940.95,Finance,Major Banks
446,CALA,"Calithera Biosciences, Inc.",287956172.8,Health Care,Major Pharmaceuticals
447,CALD,"Callidus Software, Inc.",1265054097.25,Technology,EDP Services
448,CALM,"Cal-Maine Foods, Inc.",1815012762.2,Consumer Non-Durables,Farming/Seeds/Milling
449,CLMT,"Calumet Specialty Products Partners, L.P.",305532252.0,Energy,Integrated oil Companies
450,ABCD,"Cambium Learning Group, Inc.",223212806.15,Consumer Services,Publishing
451,CAC,Camden National Corporation,660377091.93,Finance,Major Banks
452,CAMT,Camtek Ltd.,127606915.36,Capital Goods,Electronic Components
453,CSIQ,Canadian Solar Inc.,832847143.0,Technology,Semiconductors
454,CGIX,"Cancer Genetics, Inc.",43441466.2,Health Care,Medical Specialities
455,CPHC,Canterbury Park Holding Corporation,46460425.0,Consumer Services,Services-Misc. Amusement & Recreation
456,CPLA,Capella Education Company,888389981.55,Consumer Services,Other Consumer Services
457,CBF,Capital Bank Financial Corp.,2097195178.5,Finance,Major Banks
458,CCBG,Capital City Bank Group,344985600.0,Finance,Major Banks
459,CPLP,Capital Product Partners L.P.,405354181.56,Transportation,Marine Transportation
460,CSWC,Capital Southwest Corporation,267111598.25,,
461,CPTA,Capitala Finance Corp.,221593876.44,,
462,CLAC,Capitol Acquisition Corp. III,408281250.0,Finance,Business Services
463,CLACU,Capitol Acquisition Corp. III,0.0,Finance,Business Services
464,CLACW,Capitol Acquisition Corp. III,0.0,Finance,Business Services
465,CFFN,"Capitol Federal Financial, Inc.",2076531741.55,Finance,Savings Institutions
466,CAPN,"Capnia, Inc.",12148929.104,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
467,CAPNW,"Capnia, Inc.",0.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
468,CAPR,"Capricor Therapeutics, Inc.",55851439.59,Health Care,Major Pharmaceuticals
469,CSTR,"CapStar Financial Holdings, Inc.",218151907.05,Finance,Major Banks
470,CPST,Capstone Turbine Corporation,27151008.36,Energy,Industrial Machinery/Components
471,CARA,"Cara Therapeutics, Inc.",492182848.52,Health Care,Major Pharmaceuticals
472,CARB,"Carbonite, Inc.",545141077.6,Technology,EDP Services
473,CCN,CardConnect Corp.,401081067.45,Finance,Business Services
474,CFNL,Cardinal Financial Corporation,1039626900.0,Finance,Major Banks
475,CRME,Cardiome Pharma Corporation,98522857.8,Health Care,Major Pharmaceuticals
476,CSII,"Cardiovascular Systems, Inc.",905056559.52,Health Care,Medical/Dental Instruments
477,CATM,Cardtronics plc,2042347137.66,Miscellaneous,Business Services
478,CDNA,"CareDx, Inc.",50002463.4,Health Care,Medical Specialities
479,CECO,Career Education Corporation,578435408.44,Consumer Services,Other Consumer Services
480,CTRE,"CareTrust REIT, Inc.",1035632394.2,Consumer Services,Real Estate Investment Trusts
481,CLBH,Carolina Bank Holdings Inc.,141419475.0,Finance,Major Banks
482,CARO,Carolina Financial Corporation,437869071.5,Finance,Major Banks
483,CART,"Carolina Trust BancShares, Inc.",41622494.1,Finance,Major Banks
484,CRZO,"Carrizo Oil & Gas, Inc.",2031095475.78,Energy,Oil & Gas Production
485,TAST,"Carrols Restaurant Group, Inc.",528578050.0,Consumer Services,Restaurants
486,CRTN,"Cartesian, Inc.",10156744.5,Consumer Services,Professional Services
487,CARV,"Carver Bancorp, Inc.",12271008.84,Finance,Savings Institutions
488,CASM,"CAS Medical Systems, Inc.",40740700.48,Health Care,Medical/Dental Instruments
489,CACB,Cascade Bancorp,629163018.0,Finance,Major Banks
490,CASC,"Cascadian Therapeutics, Inc.",95891220.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
491,CWST,"Casella Waste Systems, Inc.",541008762.08,Public Utilities,Environmental Services
492,CASY,"Caseys General Stores, Inc.",4464266288.61,Consumer Durables,Automotive Aftermarket
493,CASI,"CASI Pharmaceuticals, Inc.",89090929.52,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
494,CASS,"Cass Information Systems, Inc",728241452.64,Miscellaneous,Business Services
495,CATB,"Catabasis Pharmaceuticals, Inc.",21077102.39,Health Care,Major Pharmaceuticals
496,CBIO,"Catalyst Biosciences, Inc.",331396.2,Health Care,Major Pharmaceuticals
497,CPRX,"Catalyst Pharmaceuticals, Inc.",96989859.72,Health Care,Major Pharmaceuticals
498,CATY,Cathay General Bancorp,3143013735.96,Finance,Major Banks
499,CATYW,Cathay General Bancorp,0.0,Finance,Major Banks
500,CVCO,"Cavco Industries, Inc.",1070648555.4,Basic Industries,Homebuilding
501,CAVM,"Cavium, Inc.",4547391647.84,Technology,Semiconductors
502,CBFV,"CB Financial Services, Inc.",107484367.4375,Finance,Major Banks
503,CBAK,"CBAK Energy Technology, Inc.",25970621.425,Miscellaneous,Industrial Machinery/Components
504,CBOE,"CBOE Holdings, Inc.",6362200978.89,Finance,Investment Bankers/Brokers/Service
505,CDK,"CDK Global, Inc.",9764794814.32,Miscellaneous,Business Services
506,CDW,CDW Corporation,9524469358.2,Consumer Services,Catalog/Specialty Distribution
507,CECE,CECO Environmental Corp.,388074560.48,Capital Goods,Pollution Control Equipment
508,CELG,Celgene Corporation,96203333803.86,Health Care,Major Pharmaceuticals
509,CELGZ,Celgene Corporation,0.0,Health Care,Major Pharmaceuticals
510,CLDX,"Celldex Therapeutics, Inc.",445093510.68,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
511,APOP,Cellect Biotechnology Ltd.,5182251.2,,
512,APOPW,Cellect Biotechnology Ltd.,0.0,,
513,CLRB,"Cellectar Biosciences, Inc.",25533694.08,Health Care,Major Pharmaceuticals
514,CLRBW,"Cellectar Biosciences, Inc.",0.0,Health Care,Major Pharmaceuticals
515,CLRBZ,"Cellectar Biosciences, Inc.",0.0,Health Care,Major Pharmaceuticals
516,CLLS,Cellectis S.A.,172984227.34,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
517,CBMG,"Cellular Biomedicine Group, Inc.",176715450.4,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
518,CLSN,Celsion Corporation,7656088.5955,Health Care,Major Pharmaceuticals
519,CYAD,Celyad SA,11906532.07,Health Care,Major Pharmaceuticals
520,CEMP,"Cempra, Inc.",191192584.5,Health Care,Major Pharmaceuticals
521,CETX,Cemtrex Inc.,36936289.28,Capital Goods,Industrial Machinery/Components
522,CETXP,Cemtrex Inc.,0.0,Capital Goods,Industrial Machinery/Components
523,CETXW,Cemtrex Inc.,0.0,Capital Goods,Industrial Machinery/Components
524,CDEV,"Centennial Resource Development, Inc.",4254584751.0,Energy,Oil & Gas Production
525,CDEVW,"Centennial Resource Development, Inc.",0.0,Energy,Oil & Gas Production
526,CSFL,"CenterState Banks, Inc.",1277668930.42,Finance,Major Banks
527,CETV,Central European Media Enterprises Ltd.,423180216.95,Consumer Services,Broadcasting
528,CFBK,Central Federal Corporation,28805238.0,Finance,Savings Institutions
529,CENT,Central Garden & Pet Company,1764188728.4,Consumer Durables,Consumer Specialties
530,CENTA,Central Garden & Pet Company,1667689606.8,Consumer Durables,Consumer Specialties
531,CVCY,Central Valley Community Bancorp,250162589.0,Finance,Major Banks
532,CFCB,Centrue Financial Corporation,170333098.1,Finance,Major Banks
533,CENX,Century Aluminum Company,1252050371.95,Basic Industries,Aluminum
534,CNBKA,"Century Bancorp, Inc.",359130130.5,Finance,Major Banks
535,CNTY,"Century Casinos, Inc.",171600888.42,Consumer Services,Hotels/Resorts
536,CRNT,Ceragon Networks Ltd.,281218458.34,Technology,Radio And Television Broadcasting And Communications Equipment
537,CERC,Cerecor Inc.,7375605.75,Health Care,Major Pharmaceuticals
538,CERCW,Cerecor Inc.,0.0,Health Care,Major Pharmaceuticals
539,CERCZ,Cerecor Inc.,0.0,Health Care,Major Pharmaceuticals
540,CERN,Cerner Corporation,18378564985.74,Technology,EDP Services
541,CERU,Cerulean Pharma Inc.,37861238.4,Health Care,Major Pharmaceuticals
542,CERS,Cerus Corporation,461461745.14,Health Care,Medical/Dental Instruments
543,KOOL,Cesca Therapeutics Inc.,28967157.86,Capital Goods,Medical Specialities
544,CEVA,"CEVA, Inc.",710163202.05,Technology,Semiconductors
545,CFCO,CF Corporation,847560000.0,Finance,Business Services
